Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
6,-3.6875,-2.25,0,0.06591797,0.9555664,-0.2348633,0.2514648,-0.3681641
5.4375,-4.375,-2.25,0.003417969,0.03857422,0.9829102,-0.2348633,0.2514648,-0.3681641
5.9375,-4.375,-2.6875,0,0.02685547,0.9750977,-0.2324219,0.246582,-0.3793945
5.0625,-4.5625,-2.3125,-0.01513672,0,0.9868164,-0.2324219,0.246582,-0.3793945
5.5625,-3.1875,-2.25,0,0.03466797,0.9868164,-0.2324219,0.246582,-0.3793945
3.9375,-3.5625,-2.125,-0.01513672,0.01904297,0.9477539,-0.2348633,0.246582,-0.3764648
4.1875,-1.75,-1.75,-0.003417969,0.03857422,0.9868164,-0.2348633,0.246582,-0.3764648
3.5625,-1.5,-1.5,-0.03076172,0.03857422,0.9868164,-0.2348633,0.246582,-0.3764648
2.0625,-0.6875,-0.9375,0,0.01513672,0.9868164,-0.2348633,0.246582,-0.3764648
1.75,-0.25,-0.375,-0.007324219,0.01513672,0.9750977,-0.2348633,0.25,-0.3779297
0.9375,0.3125,-0.3125,-0.01123047,0.01123047,0.9907227,-0.2348633,0.25,-0.3779297
0.8125,2.25,-0.1875,-0.02294922,0.01513672,0.9672852,-0.2348633,0.25,-0.3779297
0.6875,1.625,0.125,-0.01904297,0.06201172,0.9829102,-0.2299805,0.2490234,-0.3696289
-0.0625,1.6875,0.6875,-0.003417969,0.03076172,0.9750977,-0.2299805,0.2490234,-0.3696289
-0.5,2.5625,0.25,0,0.05419922,0.9868164,-0.2299805,0.2490234,-0.3696289
-0.0625,2.25,0.75,0.007324219,0.03857422,0.9829102,-0.2338867,0.246582,-0.3808594
-0.3125,2,0,-0.02294922,0.04638672,0.9711914,-0.2338867,0.246582,-0.3808594
-0.125,1.4375,-0.1875,0,0.03857422,0.9946289,-0.2338867,0.246582,-0.3808594
-0.8125,2.8125,-0.25,-0.007324219,0.03857422,0.9829102,-0.2338867,0.246582,-0.3808594
-0.5,3.625,-0.1875,-0.007324219,0.04638672,0.9985352,-0.2338867,0.246582,-0.3808594
-0.5,4.6875,-0.375,0.007324219,0.05810547,0.9985352,-0.2338867,0.246582,-0.3808594
-0.6875,5,-0.375,-0.02294922,0.03466797,0.9868164,-0.2338867,0.246582,-0.3808594
-1.25,4.9375,-0.3125,0.007324219,0.05029297,0.9907227,-0.2314453,0.2431641,-0.3681641
-1.8125,6.3125,-0.8125,-0.003417969,0.03857422,0.9829102,-0.2314453,0.2431641,-0.3681641
-1.9375,6.3125,-0.5625,0.003417969,0.04638672,0.9868164,-0.2314453,0.2431641,-0.3681641
-1.625,6.5625,-1.25,-0.01513672,0.03076172,0.9829102,-0.2299805,0.2431641,-0.3793945
-2.75,6.5625,-0.0625,0,0.04638672,0.9672852,-0.2299805,0.2431641,-0.3793945
-2.625,7.9375,-0.75,-0.01513672,0.02294922,0.9829102,-0.2299805,0.2431641,-0.3793945
-2,7,-0.9375,-0.007324219,0.05810547,0.9672852,-0.2299805,0.2431641,-0.3793945
-2.875,6.8125,-0.875,-0.003417969,0.04248047,0.9868164,-0.2299805,0.2431641,-0.3793945
-3.25,7.125,-0.6875,-0.007324219,0.03076172,0.9868164,-0.2299805,0.2431641,-0.3793945
-2.875,7.5625,-0.9375,0.01123047,0.04248047,0.9633789,-0.2299805,0.2431641,-0.3793945
-3.125,8.0625,-1.125,-0.007324219,0.03076172,0.9829102,-0.2299805,0.2456055,-0.3808594
-2.625,7.5,-1.8125,-0.01123047,0.03857422,0.9672852,-0.2299805,0.2456055,-0.3808594
-2.75,6.875,-1.6875,-0.01513672,0.05029297,0.9633789,-0.2299805,0.2456055,-0.3808594
-2.5625,6.4375,-2.1875,-0.01513672,0.03076172,0.9633789,-0.2338867,0.2475586,-0.3754883
-2,6.3125,-3,0.007324219,0.04248047,0.9477539,-0.2338867,0.2475586,-0.3754883
-1.9375,6.125,-2.8125,-0.01513672,0.03076172,0.9555664,-0.2338867,0.2475586,-0.3754883
-1.625,4.9375,-2.3125,0.01123047,0.05419922,0.9594727,-0.2348633,0.25,-0.3862305
0.0625,4.875,-3.4375,-0.01513672,0.04248047,0.9477539,-0.2348633,0.25,-0.3862305
-0.125,4.3125,-3.125,-0.01904297,0.02685547,0.9516602,-0.2348633,0.25,-0.3862305
-0.125,3,-3,-0.007324219,0.02685547,0.9633789,-0.2348633,0.25,-0.3862305
0,2.4375,-2.375,-0.007324219,0.01123047,0.9555664,-0.2280273,0.2524414,-0.3808594
0.6875,1.3125,-2.4375,-0.01513672,0.01123047,0.9399414,-0.2280273,0.2524414,-0.3808594
0.75,0.5,-2.25,-0.007324219,0.03076172,0.9555664,-0.2280273,0.2524414,-0.3808594
0.625,0,-1.75,0,0.007324219,0.9633789,-0.2314453,0.25,-0.3808594
1.1875,-0.625,-2.0625,-0.003417969,0.01513672,0.9594727,-0.2314453,0.25,-0.3808594
1.3125,-1.125,-1.375,-0.01123047,0.01513672,0.9438477,-0.2314453,0.25,-0.3808594
2.4375,-1.25,-1.8125,0.01513672,0.01513672,0.9477539,-0.2246094,0.2475586,-0.3754883
2.8125,-2.0625,-1.5,0.003417969,0.03076172,0.9399414,-0.2246094,0.2475586,-0.3754883
3.1875,-3,-2.375,-0.007324219,0.01123047,0.9516602,-0.2246094,0.2475586,-0.3754883
2.25,-3.9375,-1.9375,0,0.02685547,0.9360352,-0.2246094,0.2475586,-0.3754883
3.1875,-4.4375,-1.6875,-0.01513672,0.03857422,0.9750977,-0.2280273,0.2514648,-0.3876953
2.375,-5.625,-2.4375,-0.003417969,0.007324219,0.9399414,-0.2280273,0.2514648,-0.3876953
3.625,-7.25,-1.625,-0.01904297,0.01123047,0.9633789,-0.2280273,0.2514648,-0.3876953
3.9375,-8.125,-1.5625,-0.01123047,0.04638672,0.9516602,-0.2246094,0.2524414,-0.3862305
4,-9.1875,-1.625,0.003417969,0.02685547,0.9555664,-0.2246094,0.2524414,-0.3862305
4.125,-9.8125,-1.4375,-0.003417969,0.03857422,0.9829102,-0.2246094,0.2524414,-0.3862305
4.5625,-11.125,-1.4375,0,0.03076172,0.9516602,-0.2324219,0.25,-0.3779297
4.875,-12.6875,-2.4375,0.01123047,0.01513672,0.9555664,-0.2324219,0.25,-0.3779297
4.5,-13.375,-2.375,-0.01513672,0.03466797,0.9633789,-0.2324219,0.25,-0.3779297
5.375,-14.875,-1.75,0,0.05419922,0.9829102,-0.2324219,0.25,-0.3779297
5.4375,-16.875,-2.375,0,0.03076172,0.9555664,-0.2382813,0.2475586,-0.3740234
5.3125,-18,-2.4375,0.03076172,0.02685547,0.9438477,-0.2382813,0.2475586,-0.3740234
10.1875,-19.5,-3.625,-0.09716797,0.08154297,1.009766,-0.2382813,0.2475586,-0.3740234
6.875,-28.5,-4.75,-0.01904297,0.06201172,0.9204102,-0.2373047,0.2514648,-0.3681641
8.5,-24.125,-3.9375,0.06591797,-0.03857422,0.9829102,-0.2373047,0.2514648,-0.3681641
15.875,-24.625,-3.75,-0.03466797,0.03076172,0.9360352,-0.2373047,0.2514648,-0.3681641
10.6875,-31.375,-4.625,-0.05029297,0.128418,0.9477539,-0.2324219,0.246582,-0.3837891
11.5625,-35.0625,-5.8125,0.01513672,0.05419922,0.9516602,-0.2324219,0.246582,-0.3837891
13.25,-37.9375,-6.75,0.05810547,0.02685547,0.9555664,-0.2324219,0.246582,-0.3837891
16.25,-38.9375,-7.375,0.003417969,0.03076172,0.9399414,-0.2324219,0.246582,-0.3837891
13.9375,-43.875,-7.25,0.01904297,0.04638672,0.9594727,-0.2324219,0.246582,-0.3837891
14.5625,-45.375,-8.0625,0.05029297,0.01513672,0.9555664,-0.2324219,0.246582,-0.3837891
15.1875,-46.75,-8.25,0.05029297,0.01123047,0.9711914,-0.2324219,0.246582,-0.3837891
15.0625,-47,-7.9375,0.04638672,0.01513672,0.9750977,-0.2397461,0.2397461,-0.3740234
13.5,-49.625,-7.25,0.06201172,0.03857422,0.9829102,-0.2397461,0.2397461,-0.3740234
12.75,-48.125,-7.4375,0.08935547,0.007324219,1.013672,-0.2397461,0.2397461,-0.3740234
12.9375,-43,-7.375,0.1557617,0.003417969,0.9711914,-0.2431641,0.2373047,-0.3642578
13.1875,-36.25,-4.625,0.2338867,-0.03857422,0.9829102,-0.2431641,0.2373047,-0.3642578
16,-25.5,-3.375,0.1948242,-0.1049805,1.048828,-0.2431641,0.2373047,-0.3642578
14.75,-10.6875,3.375,0.1401367,-0.09716797,1.021484,-0.2431641,0.2373047,-0.3642578
10.4375,5.5,8.1875,0.3120117,-0.09716797,1.087891,-0.2431641,0.2373047,-0.3642578
16.375,29.0625,11.8125,0.4404297,-0.1870117,1.138672,-0.2431641,0.2373047,-0.3642578
28.875,69,9.6875,0.6005859,-0.175293,1.177734,-0.2431641,0.2373047,-0.3642578
43.6875,116.1875,7.125,0.6201172,-0.237793,1.208984,-0.2441406,0.2431641,-0.3725586
64.375,168.625,0,0.7875977,-0.2456055,1.364746,-0.2441406,0.2431641,-0.3725586
76.4375,228.625,-0.875,0.8461914,0.003417969,1.450684,-0.2441406,0.2431641,-0.3725586
62.375,286.1875,1.5,0.7485352,0.3427734,1.57959,-0.2358398,0.2314453,-0.3793945
57.5,335.5625,-5.75,1.060547,0.253418,1.505371,-0.2358398,0.2314453,-0.3793945
54.625,435.0625,-3.375,2.117676,0.1401367,1.306641,-0.2358398,0.2314453,-0.3793945
85.375,568.375,6.375,0.5849609,-0.6357422,1.333496,-0.2011719,0.2363281,-0.4057617
119,633,6.0625,0.2573242,-0.4208984,1.267578,-0.2011719,0.2363281,-0.4057617
134.75,613.9375,2.5,-2.172363,-0.3818359,1.93457,-0.2011719,0.2363281,-0.4057617
190.9375,517.8125,9.4375,-2.960449,-0.007324219,2.08252,-0.2011719,0.2363281,-0.4057617
90.25,475.625,1.125,-1.037109,0.4833984,1.275391,-0.1557617,0.2163086,-0.4213867
76.375,604.1875,-18.0625,-0.1987305,0.1518555,1.536621,-0.1557617,0.2163086,-0.4213867
69.875,577.375,-42.8125,-1.142578,0.05419922,1.388184,-0.1557617,0.2163086,-0.4213867
41.1875,601.125,-65.25,-0.8305664,-0.03466797,1.399902,-0.112793,0.2128906,-0.4365234
37.75,614.8125,-36.8125,-2.648438,-0.4208984,1.74707,-0.112793,0.2128906,-0.4365234
-7.3125,486.625,-19.5,-3.787109,0.6357422,2.090332,-0.112793,0.2128906,-0.4365234
-36.9375,341.5,-27.4375,-3.63916,0.8383789,2.297363,-0.07080078,0.2119141,-0.4423828
-36.25,186.8125,-48.3125,-2.749512,0.6552734,2.460938,-0.07080078,0.2119141,-0.4423828
-48.8125,100.9375,-54.375,-1.825195,0.1362305,2.671387,-0.07080078,0.2119141,-0.4423828
-43,76.6875,-55.9375,-1.403809,0.07763672,2.690918,-0.07080078,0.2119141,-0.4423828
-35.8125,80.5,-58.125,-1.126953,0.206543,2.250488,-0.05566406,0.21875,-0.4423828
-38.125,87.625,-56.9375,-1.095703,0.3081055,1.696289,-0.05566406,0.21875,-0.4423828
-43.5625,95.0625,-53.75,-1.099609,0.3081055,1.505371,-0.05566406,0.21875,-0.4423828
-50.4375,112.3125,-49.1875,-1.072266,0.190918,1.232422,-0.05322266,0.2270508,-0.440918
-53.5625,131.5625,-49.6875,-1.060547,0.03076172,1.048828,-0.05322266,0.2270508,-0.440918
-50.625,149.1875,-53.5,-1.052734,0.003417969,0.9868164,-0.05322266,0.2270508,-0.440918
-46.9375,164.9375,-58.75,-1.041016,-0.1049805,0.9594727,-0.04492188,0.2255859,-0.4365234
-40.4375,180.625,-63.1875,-1.025391,-0.1166992,1.044922,-0.04492188,0.2255859,-0.4365234
-34.5,194.4375,-66.0625,-1.044922,-0.1088867,1.091797,-0.04492188,0.2255859,-0.4365234
-28.4375,204.8125,-68.625,-1.037109,-0.09326172,1.236328,-0.04492188,0.2255859,-0.4365234
-23,210.625,-70.625,-1.060547,-0.06591797,1.446777,-0.04492188,0.2255859,-0.4365234
-17.4375,214.1875,-71.8125,-1.044922,-0.05419922,1.563965,-0.04492188,0.2255859,-0.4365234
-13.625,212.75,-73,-0.9868164,0.01513672,1.711914,-0.04492188,0.2255859,-0.4365234
-11.9375,208.0625,-73.125,-0.9750977,0.06201172,1.817383,-0.01708984,0.2324219,-0.4282227
-12.75,202.0625,-73.625,-0.8696289,0.1010742,1.860352,-0.01708984,0.2324219,-0.4282227
-14.8125,194.375,-73.0625,-0.7563477,0.1518555,1.922852,-0.01708984,0.2324219,-0.4282227
-18.875,189.0625,-71.375,-0.6899414,0.2143555,1.950195,-0.001953125,0.2363281,-0.4199219
-23.6875,183.875,-68.3125,-0.5537109,0.222168,1.981445,-0.001953125,0.2363281,-0.4199219
-28.375,180.25,-66.625,-0.4638672,0.2416992,2.047363,-0.001953125,0.2363281,-0.4199219
-31.75,176.5625,-63.3125,-0.3974609,0.253418,2.121582,-0.001953125,0.2363281,-0.4199219
-35.25,169.75,-60.125,-0.2963867,0.237793,2.168457,-0.001953125,0.2363281,-0.4199219
-38.9375,161.8125,-57.125,-0.2456055,0.2416992,2.23877,-0.001953125,0.2363281,-0.4199219
-42.125,151.8125,-54.1875,-0.1987305,0.2104492,2.305176,-0.001953125,0.2363281,-0.4199219
-44.1875,139.0625,-51.375,-0.112793,0.2104492,2.312988,0.02783203,0.2558594,-0.4033203
-45.625,124.1875,-50.125,-0.03076172,0.2104492,2.297363,0.02783203,0.2558594,-0.4033203
-46.125,106.375,-48.9375,0.01513672,0.2260742,2.305176,0.02783203,0.2558594,-0.4033203
-47.125,88,-47.9375,0.1049805,0.2299805,2.293457,0.02880859,0.2607422,-0.3989258
-48.25,69.3125,-46.75,0.2026367,0.2143555,2.273926,0.02880859,0.2607422,-0.3989258
-48.25,50.5,-45.75,0.237793,0.1987305,2.230957,0.02880859,0.2607422,-0.3989258
-47.6875,30.125,-44.875,0.3349609,0.1870117,2.152832,0.02880859,0.2719727,-0.3852539
-47.75,11.5625,-43.6875,0.4365234,0.1831055,2.055176,0.02880859,0.2719727,-0.3852539
-47.0625,-6.875,-43.3125,0.4638672,0.1987305,1.93457,0.02880859,0.2719727,-0.3852539
-48,-23,-41.9375,0.5458984,0.1987305,1.856445,0.02880859,0.2719727,-0.3852539
-48.4375,-38.625,-40.8125,0.6123047,0.2260742,1.680664,0.0234375,0.2719727,-0.3852539
-49.1875,-52.5,-41,0.6474609,0.2456055,1.599121,0.0234375,0.2719727,-0.3852539
-50.625,-62.6875,-39.75,0.7016602,0.2651367,1.442871,0.0234375,0.2719727,-0.3852539
-51.0625,-76.5625,-38.75,0.7211914,0.2729492,1.294922,0.01513672,0.2871094,-0.3681641
-51.6875,-86.25,-38.0625,0.7133789,0.2963867,1.216797,0.01513672,0.2871094,-0.3681641
-51.5,-96.4375,-36.8125,0.7368164,0.3276367,1.076172,0.01513672,0.2871094,-0.3681641
-49.8125,-104.6875,-36.3125,0.7524414,0.3544922,0.9829102,0.01025391,0.2963867,-0.3642578
-46,-111.9375,-33.75,0.7407227,0.3583984,0.9360352,0.01025391,0.2963867,-0.3642578
-41.625,-118.0625,-30.75,0.6977539,0.3974609,0.8891602,0.01025391,0.2963867,-0.3642578
-37.6875,-126,-27.375,0.6860352,0.4482422,0.7836914,0.01025391,0.2963867,-0.3642578
-33.125,-133.75,-23.625,0.6665039,0.4951172,0.7016602,-0.0009765625,0.3071289,-0.3569336
-28.375,-140.5,-19.0625,0.6630859,0.4990234,0.6279297,-0.0009765625,0.3071289,-0.3569336
-22.8125,-146.3125,-14,0.6665039,0.5341797,0.5654297,-0.0009765625,0.3071289,-0.3569336
-17.5,-149.4375,-9.5625,0.6630859,0.5654297,0.5654297,-0.01611328,0.3115234,-0.3461914
-11.1875,-152.125,-3.5,0.6860352,0.5927734,0.5810547,-0.01611328,0.3115234,-0.3461914
-4.6875,-154.875,2.4375,0.6665039,0.6044922,0.6123047,-0.01611328,0.3115234,-0.3461914
1.125,-159.25,8.5625,0.6240234,0.6123047,0.6279297,-0.03662109,0.3139648,-0.3461914
4.625,-166.9375,16.5,0.5732422,0.6396484,0.6240234,-0.03662109,0.3139648,-0.3461914
9.875,-174.9375,23.5625,0.5185547,0.6552734,0.5849609,-0.03662109,0.3139648,-0.3461914
13.4375,-184.5625,30.3125,0.4873047,0.6318359,0.5263672,-0.03662109,0.3139648,-0.3461914
15.6875,-195.375,37.4375,0.4521484,0.6396484,0.3818359,-0.03662109,0.3139648,-0.3461914
16.3125,-205.875,42.5625,0.4404297,0.5966797,0.2299805,-0.03662109,0.3139648,-0.3461914
17.8125,-211.9375,46.9375,0.4248047,0.5771484,0.1831055,-0.03662109,0.3139648,-0.3461914
18.625,-214.5,52.5625,0.3974609,0.5576172,0.08154297,-0.06738281,0.3173828,-0.3291016
19.5,-212.5625,57.4375,0.4248047,0.5498047,-0.01123047,-0.06738281,0.3173828,-0.3291016
20.9375,-207,63.5,0.4248047,0.5146484,-0.03076172,-0.06738281,0.3173828,-0.3291016
24.75,-199.6875,68.9375,0.3740234,0.4677734,-0.01123047,-0.08251953,0.3256836,-0.3251953
28.125,-192.0625,73.375,0.3623047,0.4091797,0.007324219,-0.08251953,0.3256836,-0.3251953
32,-185.0625,78,0.315918,0.4091797,0.03466797,-0.08251953,0.3256836,-0.3251953
36.75,-179.875,81.75,0.253418,0.331543,0.1557617,-0.08251953,0.3256836,-0.3251953
41.375,-176.9375,85.125,0.2338867,0.2729492,0.2104492,-0.08251953,0.3256836,-0.3251953
44.375,-174.875,87.5,0.1870117,0.2104492,0.253418,-0.08251953,0.3256836,-0.3251953
50.5,-174.8125,87.125,0.1557617,0.1206055,0.2768555,-0.08251953,0.3256836,-0.3251953
54.6875,-175.0625,86.75,0.128418,0.05029297,0.3081055,-0.1113281,0.3334961,-0.2875977
59.25,-177.6875,86.125,0.06982422,0,0.284668,-0.1113281,0.3334961,-0.2875977
63,-182.8125,83.4375,-0.003417969,-0.03466797,0.2651367,-0.1113281,0.3334961,-0.2875977
63.4375,-190.5,80.9375,-0.04638672,-0.06201172,0.190918,-0.1196289,0.3266602,-0.2719727
63.125,-200.0625,78.1875,-0.1206055,-0.05810547,0.144043,-0.1196289,0.3266602,-0.2719727
60.9375,-206.1875,74.8125,-0.1713867,-0.08544922,0.09326172,-0.1196289,0.3266602,-0.2719727
59.75,-207.8125,71.875,-0.1713867,-0.1049805,0.05029297,-0.137207,0.3393555,-0.2583008
55.125,-204.875,70,-0.2260742,-0.1479492,0.01904297,-0.137207,0.3393555,-0.2583008
52.0625,-197,68,-0.206543,-0.190918,0.05419922,-0.137207,0.3393555,-0.2583008
50.5,-186.125,65.4375,-0.2456055,-0.206543,0.112793,-0.137207,0.3393555,-0.2583008
47.375,-174,62.9375,-0.2924805,-0.2573242,0.1518555,-0.1474609,0.3334961,-0.2329102
45.875,-166.3125,59.4375,-0.3935547,-0.2963867,0.2104492,-0.1474609,0.3334961,-0.2329102
45.625,-166.0625,56,-0.4521484,-0.300293,0.237793,-0.1474609,0.3334961,-0.2329102
45.25,-169.1875,50.625,-0.5810547,-0.2963867,0.3081055,-0.1484375,0.3374023,-0.2207031
45.4375,-176.4375,45,-0.6860352,-0.3081055,0.284668,-0.1484375,0.3374023,-0.2207031
46.125,-183.5,40.1875,-0.7172852,-0.284668,0.284668,-0.1484375,0.3374023,-0.2207031
47.0625,-188.8125,34.75,-0.7758789,-0.3041992,0.2885742,-0.1591797,0.3334961,-0.1938477
46.5625,-188.9375,30.5,-0.8149414,-0.3198242,0.2612305,-0.1591797,0.3334961,-0.1938477
47.625,-185.0625,26.5,-0.8618164,-0.3388672,0.2573242,-0.1591797,0.3334961,-0.1938477
49.125,-177.5,22.4375,-0.9008789,-0.3779297,0.2612305,-0.1591797,0.3334961,-0.1938477
50.375,-168.5,18.0625,-0.9711914,-0.3818359,0.284668,-0.1523438,0.3393555,-0.1801758
51.125,-158.25,13.25,-1.013672,-0.3779297,0.2885742,-0.1523438,0.3393555,-0.1801758
52,-150.1875,9.6875,-1.150391,-0.3120117,0.3349609,-0.1523438,0.3393555,-0.1801758
50.1875,-146.25,6.125,-1.291016,-0.2182617,0.4013672,-0.1430664,0.3417969,-0.1591797
45.875,-145.6875,4.875,-1.341309,-0.1791992,0.4013672,-0.1430664,0.3417969,-0.1591797
41.9375,-144.5,3.625,-1.45459,-0.06591797,0.4130859,-0.1430664,0.3417969,-0.1591797
36,-142.6875,4.0625,-1.48584,0.01513672,0.4052734,-0.1474609,0.3427734,-0.1450195
33.0625,-138,4.5625,-1.497559,0.05810547,0.3896484,-0.1474609,0.3427734,-0.1450195
25.25,-129.875,6.625,-1.563965,0.09326172,0.3237305,-0.1474609,0.3427734,-0.1450195
17.875,-120.9375,10.75,-1.603027,0.09326172,0.4052734,-0.1474609,0.3427734,-0.1450195
17.6875,-109.1875,12.9375,-1.599121,0.1323242,0.4130859,-0.1474609,0.3427734,-0.1450195
17.1875,-96.375,15.4375,-1.668945,0.1166992,0.4013672,-0.1474609,0.3427734,-0.1450195
18.0625,-83.625,17.8125,-1.688477,0.08935547,0.4794922,-0.1474609,0.3427734,-0.1450195
17.25,-69.125,20.0625,-1.739258,0.09716797,0.5341797,-0.1508789,0.3334961,-0.1118164
17.0625,-60.25,21.625,-1.774414,0.06201172,0.6396484,-0.1508789,0.3334961,-0.1118164
18.6875,-52.75,22.25,-1.797852,0.08154297,0.6513672,-0.1508789,0.3334961,-0.1118164
19.5625,-47.4375,23.375,-1.805664,0.08935547,0.6938477,-0.1430664,0.3334961,-0.1269531
20,-46.8125,23.9375,-1.856445,0.128418,0.7094727,-0.1430664,0.3334961,-0.1269531
17.875,-46.3125,26.125,-1.868164,0.1674805,0.6665039,-0.1430664,0.3334961,-0.1269531
16.4375,-48.25,27.0625,-1.907227,0.1674805,0.6201172,-0.1430664,0.3334961,-0.1269531
14.75,-48.5625,27.75,-1.868164,0.1791992,0.5302734,-0.1430664,0.3334961,-0.1269531
14.3125,-44.1875,28.6875,-1.844727,0.2143555,0.4365234,-0.1430664,0.3334961,-0.1269531
15.75,-36.875,30.75,-1.813477,0.2299805,0.4013672,-0.1430664,0.3334961,-0.1269531
17.75,-27,31.625,-1.793945,0.2299805,0.3120117,-0.1333008,0.3427734,-0.09765625
22.625,-16.6875,33.4375,-1.774414,0.222168,0.2651367,-0.1333008,0.3427734,-0.09765625
28.6875,-5.4375,34.9375,-1.723633,0.237793,0.2768555,-0.1333008,0.3427734,-0.09765625
35.875,4.75,36.375,-1.692383,0.2573242,0.2338867,-0.1347656,0.331543,-0.1035156
44.4375,12.875,38.5625,-1.657715,0.3120117,0.1870117,-0.1347656,0.331543,-0.1035156
52.75,19.5625,39.5,-1.599121,0.2924805,0.1948242,-0.1347656,0.331543,-0.1035156
63.9375,28.125,40.9375,-1.536621,0.3081055,0.2338867,-0.140625,0.3417969,-0.105957
84.1875,25.4375,29.0625,0.5263672,1.750977,0.1166992,-0.140625,0.3417969,-0.105957
-567.625,350.5,146.6875,-3.537598,5.562012,3.479004,-0.140625,0.3417969,-0.105957
-442.375,-197.125,110.8125,-4.430664,-2.382813,5.967773,-0.140625,0.3417969,-0.105957
-108.5,-575.75,2.625,-3.436035,-1.372559,6.072754,-0.1416016,0.3476563,-0.08105469
-81.125,-405.125,79.0625,1.470215,-0.6357422,4.415039,-0.1416016,0.3476563,-0.08105469
-107.625,-191.5625,101.6875,0.9086914,-0.04638672,-0.01904297,-0.1416016,0.3476563,-0.08105469
-135.875,-127.1875,97.375,0.6240234,-0.5888672,-1.037109,-0.1357422,0.3569336,-0.07128906
-136.6875,-78.0625,105.3125,0.6083984,-0.2416992,-0.5068359,-0.1357422,0.3569336,-0.07128906
-150.1875,-60.875,76.125,1.403809,-0.3623047,1.107422,-0.1357422,0.3569336,-0.07128906
-26.375,-69.0625,11.25,1.158203,-1.275391,3.022461,-0.1313477,0.3510742,-0.07421875
9.6875,-61.5,6.4375,0.6396484,-1.099609,1.708008,-0.1313477,0.3510742,-0.07421875
-76.3125,-39,5.8125,0.7172852,-1.111328,0.9907227,-0.1313477,0.3510742,-0.07421875
-43.75,25.625,10.0625,0.8032227,-0.5966797,0.2495117,-0.1313477,0.3510742,-0.07421875
-36.75,87.0625,6.8125,0.9594727,-0.007324219,-0.206543,-0.140625,0.3466797,-0.06982422
8.0625,118.125,-2.3125,0.112793,0.4013672,0.8149414,-0.140625,0.3466797,-0.06982422
25.0625,77.1875,-17.5625,-0.4482422,0.4951172,1.232422,-0.140625,0.3466797,-0.06982422
-11.4375,16.6875,-16.8125,-0.6743164,0.4443359,1.470215,-0.1357422,0.3510742,-0.07519531
-25.125,-17.0625,-16.375,-0.02685547,-0.03466797,1.244141,-0.1357422,0.3510742,-0.07519531
-18.625,-0.5625,-14.5625,0.300293,-0.1791992,0.9477539,-0.1357422,0.3510742,-0.07519531
4.875,27.1875,-16.375,0.206543,-0.253418,0.8813477,-0.137207,0.3466797,-0.06835938
17.0625,24.8125,-15.0625,-0.1323242,-0.03466797,1.029297,-0.137207,0.3466797,-0.06835938
0.5625,12.9375,-8.875,-0.1088867,0.05029297,1.013672,-0.137207,0.3466797,-0.06835938
-1.75,11.375,-7.25,0.05419922,-0.07373047,0.8891602,-0.137207,0.3466797,-0.06835938
12.125,14.0625,-5.9375,-0.01513672,-0.1245117,0.8461914,-0.1416016,0.3486328,-0.06445313
13.4375,10,-2.875,-0.07763672,-0.03857422,0.9086914,-0.1416016,0.3486328,-0.06445313
6.625,3.8125,-0.5625,-0.08544922,0.03076172,1.033203,-0.1416016,0.3486328,-0.06445313
3.3125,2.375,3,-0.05029297,-0.05419922,1.001953,-0.1381836,0.355957,-0.07421875
3.25,4.4375,5.8125,-0.01123047,-0.1088867,0.9633789,-0.1381836,0.355957,-0.07421875
2.5625,5.1875,8.0625,-0.01904297,-0.01123047,0.9672852,-0.1381836,0.355957,-0.07421875
-0.6875,4.25,8.9375,-0.02685547,0.03857422,0.9594727,-0.1323242,0.3486328,-0.06835938
-2.3125,4,8.3125,-0.02294922,0.06982422,1.009766,-0.1323242,0.3486328,-0.06835938
-4.25,2.4375,8.75,-0.03857422,0.06201172,0.9868164,-0.1323242,0.3486328,-0.06835938
-4.9375,1.25,8,-0.04248047,0.05810547,1.029297,-0.1323242,0.3486328,-0.06835938
-5.8125,1.5625,6.75,-0.02294922,0.06591797,1.017578,-0.1323242,0.3486328,-0.06835938
-6.125,1.875,5.6875,-0.04248047,0.05419922,1.029297,-0.1323242,0.3486328,-0.06835938
-5.9375,1.4375,4.1875,-0.01513672,0.06982422,1.001953,-0.1323242,0.3486328,-0.06835938
-6,2.6875,2.4375,-0.03857422,0.06982422,1.009766,-0.1357422,0.359375,-0.07275391
-5.3125,4.0625,0.9375,-0.01513672,0.03857422,1.044922,-0.1357422,0.359375,-0.07275391
-4.4375,4.5625,0.25,-0.003417969,0.03857422,1.001953,-0.1357422,0.359375,-0.07275391
-5.875,5.9375,0.0625,-0.01904297,0.01123047,0.9868164,-0.1381836,0.3510742,-0.07519531
-5.625,7.125,-1.125,0,0.01123047,0.9985352,-0.1381836,0.3510742,-0.07519531
-5.4375,7.8125,-1.25,-0.02294922,0.01123047,0.9829102,-0.1381836,0.3510742,-0.07519531
-5.75,7.4375,-1.0625,-0.01904297,-0.01123047,0.9829102,-0.1381836,0.3510742,-0.07519531
-5.5625,8,-1.125,-0.04638672,0.02294922,0.9946289,-0.1381836,0.3510742,-0.07519531
-5.8125,7.375,-0.625,-0.007324219,-0.01123047,0.9829102,-0.1381836,0.3510742,-0.07519531
